time,site,demand,generation,DUoS_import,DUoS_export,grid_limit
25,44,0.000156,0.001739,0.485,0.329,0.20231088401293038
26,44,0.000177,0.001739,0.485,0.329,0.20231088401293038
27,44,0.0002,0.001545,0.485,0.329,0.20211688401293038
28,44,0.000204,0.001545,0.485,0.329,0.20211688401293038
29,44,0.00019800000000000002,0.001113,0.485,0.329,0.2016848840129304
30,44,0.00016800000000000002,0.001113,0.485,0.329,0.2016848840129304
31,44,0.00013800000000000002,0.0008020000000000001,0.485,0.329,0.20137388401293038
32,44,0.00014199999999999998,0.0008020000000000001,0.485,0.329,0.20137388401293038
33,44,0.00027600000000000004,0.000324,9.86,9.468,0.20089588401293038
34,44,0.00026700000000000004,0.000324,9.86,9.468,0.20089588401293038
35,44,0.000265,2.2e-05,9.86,9.468,0.20083688401293037
36,44,0.000275,2.2e-05,9.86,9.468,0.20084688401293038
37,44,0.000391,0.0,9.86,9.468,0.2009628840129304
38,44,0.00044500000000000003,0.0,9.86,9.468,0.20101688401293039
39,44,0.0004,0.0,9.86,9.468,0.2009718840129304
40,44,0.000509,0.0,9.86,9.468,0.2010808840129304
41,44,0.000243,0.0,0.485,0.329,0.20081488401293038
42,44,0.00020199999999999998,0.0,0.485,0.329,0.2007738840129304
43,44,0.000162,0.0,0.485,0.329,0.20073388401293038
44,44,0.000153,0.0,0.485,0.329,0.20072488401293037
45,44,0.000169,0.0,0.485,0.329,0.2007408840129304
46,44,0.000221,0.0,0.485,0.329,0.20079288401293038
47,44,0.000197,0.0,0.485,0.329,0.2007688840129304
48,44,0.00019800000000000002,0.0,0.485,0.329,0.2007698840129304
1,45,0.00016800000000000002,0.0,1.095,0.048,0.1830832215091263
2,45,0.00013800000000000002,0.0,1.095,0.048,0.18305322150912628
3,45,0.000131,0.0,1.095,0.048,0.18304622150912628
4,45,0.000115,0.0,1.095,0.048,0.1830302215091263
5,45,0.00013000000000000002,0.0,1.095,0.048,0.18304522150912628
6,45,0.0001,0.0,1.095,0.048,0.18301522150912627
7,45,8.1e-05,0.0,1.095,0.048,0.18299622150912628
8,45,0.000114,0.0,1.095,0.048,0.1830292215091263
9,45,0.00011800000000000001,0.0,1.095,0.048,0.1830332215091263
10,45,9.900000000000001e-05,0.0,1.095,0.048,0.18301422150912627
11,45,0.00011199999999999998,0.0,1.095,0.048,0.1830272215091263
12,45,9.900000000000001e-05,0.0,1.095,0.048,0.18301422150912627
13,45,0.000231,0.0,1.095,0.048,0.1831462215091263
14,45,0.000146,0.0,1.095,0.048,0.1830612215091263
15,45,0.0007659999999999999,0.00013000000000000002,1.095,0.048,0.18368122150912627
16,45,5e-05,0.00013000000000000002,1.095,0.048,0.18304522150912628
17,45,0.0,0.000432,1.724,0.593,0.18334722150912627
18,45,0.0,0.000432,1.724,0.593,0.18334722150912627
19,45,0.000298,0.000708,1.724,0.593,0.18362322150912627
20,45,0.000173,0.000708,1.724,0.593,0.18362322150912627
21,45,3.5000000000000004e-05,0.001024,1.724,0.593,0.18393922150912628
22,45,0.0,0.001024,1.724,0.593,0.18393922150912628
23,45,2.7999999999999996e-05,0.001375,1.724,0.593,0.18429022150912627
24,45,0.0,0.001375,1.724,0.593,0.18429022150912627
25,45,6.999999999999999e-06,0.001286,1.724,0.593,0.1842012215091263
26,45,0.000192,0.001286,1.724,0.593,0.1842012215091263
27,45,0.00010800000000000001,0.0011439999999999998,1.724,0.593,0.1840592215091263
28,45,8.199999999999999e-05,0.0011439999999999998,1.724,0.593,0.1840592215091263
29,45,0.00023999999999999998,0.000833,1.724,0.593,0.18374822150912629
30,45,0.000147,0.000833,1.724,0.593,0.18374822150912629
31,45,0.0,0.000593,1.724,0.593,0.1835082215091263
32,45,0.0,0.000593,1.724,0.593,0.1835082215091263
33,45,3e-06,0.000313,5.042,3.408,0.1832282215091263
34,45,0.0,0.000313,5.042,3.408,0.1832282215091263
35,45,0.00023300000000000003,3.5999999999999994e-05,5.042,3.408,0.1831482215091263
36,45,0.0012919999999999997,3.5999999999999994e-05,5.042,3.408,0.18420722150912627
37,45,0.0009170000000000001,0.0,5.042,3.408,0.1838322215091263
38,45,0.0005529999999999999,0.0,5.042,3.408,0.18346822150912628
39,45,0.00027100000000000003,0.0,5.042,3.408,0.18318622150912628
40,45,0.00023600000000000002,0.0,5.042,3.408,0.18315122150912627
41,45,0.000197,0.0,1.724,0.593,0.1831122215091263
42,45,0.000185,0.0,1.724,0.593,0.18310022150912628
43,45,0.00040100000000000004,0.0,1.724,0.593,0.1833162215091263
44,45,0.000265,0.0,1.724,0.593,0.18318022150912627
45,45,0.000288,0.0,1.724,0.593,0.1832032215091263
46,45,0.000228,0.0,1.724,0.593,0.1831432215091263
47,45,0.000245,0.0,1.095,0.048,0.18316022150912628
48,45,0.00019800000000000002,0.0,1.095,0.048,0.1831132215091263
1,46,0.000207,0.0,1.888,0.501,0.1757510695526706
2,46,0.000238,0.0,1.888,0.501,0.1757820695526706
3,46,0.000304,0.0,1.888,0.501,0.1758480695526706
4,46,0.00015900000000000002,0.0,1.888,0.501,0.1757030695526706
5,46,0.000143,0.0,1.888,0.501,0.1756870695526706
6,46,0.00014099999999999998,0.0,1.888,0.501,0.1756850695526706
7,46,0.000143,0.0,1.888,0.501,0.1756870695526706
8,46,0.000143,0.0,1.888,0.501,0.1756870695526706
9,46,0.000133,0.0,1.888,0.501,0.1756770695526706
10,46,0.00015,0.0,1.888,0.501,0.1756940695526706
11,46,0.000132,0.0,1.888,0.501,0.1756760695526706
12,46,0.000145,0.0,1.888,0.501,0.1756890695526706
13,46,0.000119,0.0,1.888,0.501,0.1756630695526706
14,46,0.000135,0.0,1.888,0.501,0.1756790695526706
15,46,0.00011,0.00013800000000000002,2.534,1.09,0.1756820695526706
16,46,0.000146,0.00013800000000000002,2.534,1.09,0.1756900695526706
17,46,0.000173,0.000497,2.534,1.09,0.1760410695526706
18,46,0.000156,0.000497,2.534,1.09,0.1760410695526706
19,46,0.000161,0.000901,2.534,1.09,0.1764450695526706
20,46,0.000286,0.000901,2.534,1.09,0.1764450695526706
21,46,0.000131,0.001132,2.534,1.09,0.1766760695526706
22,46,0.000223,0.001132,2.534,1.09,0.1766760695526706
23,46,0.0013559999999999998,0.001271,2.534,1.09,0.1769000695526706
24,46,0.000362,0.001271,2.534,1.09,0.1768150695526706
25,46,0.00019899999999999999,0.0013,2.534,1.09,0.1768440695526706
26,46,0.000212,0.0013,2.534,1.09,0.1768440695526706
27,46,0.000386,0.001157,2.534,1.09,0.1767010695526706
28,46,0.001089,0.001157,2.534,1.09,0.1767010695526706
29,46,0.001588,0.000985,2.534,1.09,0.1771320695526706
30,46,0.000755,0.000985,2.534,1.09,0.17652906955267061
31,46,0.000535,0.0005610000000000001,2.534,1.09,0.1761050695526706
32,46,0.001805,0.0005610000000000001,2.534,1.09,0.1773490695526706
33,46,0.000986,0.000228,9.075,7.04,0.1765300695526706
34,46,0.001007,0.000228,9.075,7.04,0.1765510695526706
35,46,0.000596,3.5000000000000004e-05,9.075,7.04,0.17614006955267061
36,46,0.00035499999999999996,3.5000000000000004e-05,9.075,7.04,0.1758990695526706
37,46,0.0009329999999999999,0.0,9.075,7.04,0.1764770695526706
38,46,0.001166,0.0,9.075,7.04,0.1767100695526706
39,46,0.0008440000000000001,0.0,9.075,7.04,0.1763880695526706
40,46,0.001002,0.0,9.075,7.04,0.1765460695526706
41,46,0.0008370000000000001,0.0,2.534,1.09,0.1763810695526706
42,46,0.00043599999999999997,0.0,2.534,1.09,0.1759800695526706
43,46,0.00029600000000000004,0.0,2.534,1.09,0.1758400695526706
44,46,0.000456,0.0,2.534,1.09,0.1760000695526706
45,46,0.000311,0.0,1.888,0.501,0.1758550695526706
46,46,0.00030199999999999997,0.0,1.888,0.501,0.1758460695526706
47,46,0.00043799999999999997,0.0,1.888,0.501,0.1759820695526706
48,46,0.000264,0.0,1.888,0.501,0.1758080695526706
1,47,9.2e-05,0.0,1.141,0.055,0.17054055794279202
2,47,0.000107,0.0,1.141,0.055,0.170555557942792
3,47,0.000143,0.0,1.141,0.055,0.17059155794279202
4,47,9.5e-05,0.0,1.141,0.055,0.17054355794279202
5,47,0.00010099999999999999,0.0,1.141,0.055,0.170549557942792
6,47,0.00010300000000000001,0.0,1.141,0.055,0.170551557942792
7,47,0.000119,0.0,1.141,0.055,0.17056755794279202
8,47,9.900000000000001e-05,0.0,1.141,0.055,0.170547557942792
9,47,0.000119,0.0,1.141,0.055,0.17056755794279202
10,47,0.00011300000000000001,0.0,1.141,0.055,0.170561557942792
11,47,0.000131,0.0,1.141,0.055,0.170579557942792
12,47,0.00010899999999999999,0.0,1.141,0.055,0.170557557942792
13,47,0.000228,7e-06,1.141,0.055,0.17067655794279202
14,47,0.00019899999999999999,7e-06,1.141,0.055,0.17064755794279202
15,47,0.000265,0.00018099999999999998,1.7,0.566,0.170713557942792
16,47,0.000133,0.00018099999999999998,1.7,0.566,0.170629557942792
17,47,0.00017600000000000002,0.0007099999999999999,1.7,0.566,0.171158557942792
18,47,0.000251,0.0007099999999999999,1.7,0.566,0.171158557942792
19,47,0.00014199999999999998,0.00116,1.7,0.566,0.171608557942792
20,47,0.00013000000000000002,0.00116,1.7,0.566,0.171608557942792
21,47,0.000146,0.001684,1.7,0.566,0.172132557942792
22,47,0.000133,0.001684,1.7,0.566,0.172132557942792
23,47,0.000123,0.0019039999999999999,1.7,0.566,0.172352557942792
24,47,0.000171,0.0019039999999999999,1.7,0.566,0.172352557942792
25,47,0.000163,0.001891,1.7,0.566,0.17233955794279202
26,47,0.000788,0.001891,1.7,0.566,0.17233955794279202
27,47,0.000427,0.0016899999999999999,1.7,0.566,0.172138557942792
28,47,0.000169,0.0016899999999999999,1.7,0.566,0.172138557942792
29,47,0.000167,0.001445,1.7,0.566,0.171893557942792
30,47,0.00015099999999999998,0.001445,1.7,0.566,0.171893557942792
31,47,0.000127,0.0010229999999999998,1.7,0.566,0.171471557942792
32,47,0.000137,0.0010229999999999998,1.7,0.566,0.171471557942792
33,47,0.00015,0.000435,5.898,4.6,0.170883557942792
34,47,0.00015099999999999998,0.000435,5.898,4.6,0.170883557942792
35,47,0.000158,7.9e-05,5.898,4.6,0.170606557942792
36,47,0.000133,7.9e-05,5.898,4.6,0.170581557942792
37,47,9.1e-05,0.0,5.898,4.6,0.17053955794279202
38,47,0.000377,0.0,5.898,4.6,0.170825557942792
39,47,0.000134,0.0,5.898,4.6,0.170582557942792
40,47,0.000117,0.0,5.898,4.6,0.17056555794279202
41,47,0.00011999999999999999,0.0,1.7,0.566,0.17056855794279202
42,47,0.00011999999999999999,0.0,1.7,0.566,0.17056855794279202
43,47,0.000119,0.0,1.7,0.566,0.17056755794279202
44,47,0.00013900000000000002,0.0,1.7,0.566,0.170587557942792
45,47,0.000119,0.0,1.141,0.055,0.17056755794279202
46,47,0.000145,0.0,1.141,0.055,0.17059355794279202
47,47,0.00013800000000000002,0.0,1.141,0.055,0.170586557942792
48,47,0.00013800000000000002,0.0,1.141,0.055,0.170586557942792
1,48,2e-06,0.0,1.549,0.151,0.1706392833201194
2,48,3e-06,0.0,1.549,0.151,0.1706402833201194
3,48,2e-06,0.0,1.549,0.151,0.1706392833201194
4,48,3e-06,0.0,1.549,0.151,0.1706402833201194
5,48,2e-06,0.0,1.549,0.151,0.1706392833201194
6,48,3e-06,0.0,1.549,0.151,0.1706402833201194
7,48,3e-06,0.0,1.549,0.151,0.1706402833201194
8,48,2e-06,0.0,1.549,0.151,0.1706392833201194
9,48,3e-06,0.0,1.549,0.151,0.1706402833201194
10,48,2e-06,0.0,1.549,0.151,0.1706392833201194
11,48,3e-06,0.0,1.549,0.151,0.1706402833201194
12,48,3e-06,0.0,1.549,0.151,0.1706402833201194
13,48,2e-06,1e-06,1.549,0.151,0.1706392833201194
14,48,2e-06,1e-06,1.549,0.151,0.1706392833201194
15,48,3e-06,0.000153,1.549,0.151,0.1707902833201194
16,48,2e-06,0.000153,1.549,0.151,0.1707902833201194
17,48,2e-06,0.000517,2.74,1.211,0.1711542833201194
18,48,3e-06,0.000517,2.74,1.211,0.1711542833201194
19,48,3e-06,0.000794,2.74,1.211,0.1714312833201194
20,48,2e-06,0.000794,2.74,1.211,0.1714312833201194
21,48,3e-06,0.0010869999999999999,2.74,1.211,0.1717242833201194
22,48,2e-06,0.0010869999999999999,2.74,1.211,0.1717242833201194
23,48,3e-06,0.0011339999999999998,2.74,1.211,0.1717712833201194
24,48,2e-06,0.0011339999999999998,2.74,1.211,0.1717712833201194
25,48,3e-06,0.001106,2.74,1.211,0.1717432833201194
26,48,2e-06,0.001106,2.74,1.211,0.1717432833201194
27,48,3e-06,0.001008,2.74,1.211,0.1716452833201194
28,48,2e-06,0.001008,2.74,1.211,0.1716452833201194
29,48,3e-06,0.000902,2.74,1.211,0.17153928332011942
30,48,2e-06,0.000902,2.74,1.211,0.17153928332011942
31,48,3e-06,0.0007,2.74,1.211,0.1713372833201194
32,48,2e-06,0.0007,2.74,1.211,0.1713372833201194
33,48,3e-06,0.000364,10.541,7.667,0.1710012833201194
34,48,2e-06,0.000364,10.541,7.667,0.1710012833201194
35,48,2e-06,5.3e-05,10.541,7.667,0.1706902833201194
36,48,3e-06,5.3e-05,10.541,7.667,0.1706902833201194
37,48,2e-06,0.0,10.541,7.667,0.1706392833201194
38,48,2e-06,0.0,10.541,7.667,0.1706392833201194
39,48,3e-06,0.0,10.541,7.667,0.1706402833201194
40,48,2e-06,0.0,10.541,7.667,0.1706392833201194
41,48,3e-06,0.0,2.74,1.211,0.1706402833201194
42,48,2e-06,0.0,2.74,1.211,0.1706392833201194
43,48,3e-06,0.0,2.74,1.211,0.1706402833201194
44,48,2e-06,0.0,2.74,1.211,0.1706392833201194
45,48,2e-06,0.0,2.74,1.211,0.1706392833201194
46,48,3e-06,0.0,2.74,1.211,0.1706402833201194
47,48,2e-06,0.0,1.549,0.151,0.1706392833201194
48,48,3e-06,0.0,1.549,0.151,0.1706402833201194
1,49,9.2e-05,0.0,0.642,0.159,0.16843206997953922
2,49,8.3e-05,0.0,0.642,0.159,0.1684230699795392
3,49,9.300000000000001e-05,0.0,0.642,0.159,0.16843306997953922
4,49,8.3e-05,0.0,0.642,0.159,0.1684230699795392
5,49,8.800000000000001e-05,0.0,0.642,0.159,0.1684280699795392
6,49,8.599999999999999e-05,0.0,0.642,0.159,0.1684260699795392
7,49,8.400000000000001e-05,0.0,0.642,0.159,0.1684240699795392
8,49,8.7e-05,0.0,0.642,0.159,0.1684270699795392
9,49,8e-05,0.0,0.642,0.159,0.1684200699795392
10,49,8.999999999999999e-05,0.0,0.642,0.159,0.16843006997953922
11,49,8.1e-05,0.0,0.642,0.159,0.1684210699795392
12,49,8.5e-05,0.0,0.642,0.159,0.1684250699795392
13,49,8.3e-05,0.0,0.642,0.159,0.1684230699795392
14,49,6.2e-05,0.0,0.642,0.159,0.16840206997953922
15,49,6.500000000000001e-05,3.8e-05,0.642,0.159,0.16840506997953922
16,49,0.0006779999999999999,3.8e-05,0.642,0.159,0.16901806997953922
17,49,0.000414,0.000122,0.642,0.159,0.1687540699795392
18,49,5.2000000000000004e-05,0.000122,0.642,0.159,0.16846206997953922
19,49,5e-05,0.00025,1.565,1.089,0.1685900699795392
20,49,6.900000000000001e-05,0.00025,1.565,1.089,0.1685900699795392
21,49,8.999999999999999e-05,0.000377,1.565,1.089,0.1687170699795392
22,49,0.00027699999999999996,0.000377,1.565,1.089,0.1687170699795392
23,49,0.000129,0.000507,1.565,1.089,0.16884706997953922
24,49,8.999999999999999e-05,0.000507,1.565,1.089,0.16884706997953922
25,49,8.7e-05,0.000491,1.565,1.089,0.1688310699795392
26,49,0.002115,0.000491,1.565,1.089,0.17045506997953921
27,49,0.000161,0.000513,1.565,1.089,0.16885306997953922
28,49,9.900000000000001e-05,0.000513,1.565,1.089,0.16885306997953922
29,49,9.900000000000001e-05,0.00044500000000000003,1.565,1.089,0.1687850699795392
30,49,8.800000000000001e-05,0.00044500000000000003,1.565,1.089,0.1687850699795392
31,49,0.00016800000000000002,0.000263,1.565,1.089,0.16860306997953922
32,49,0.000106,0.000263,1.565,1.089,0.16860306997953922
33,49,0.00023899999999999998,0.00014000000000000001,7.765,6.774,0.1685790699795392
34,49,0.000137,0.00014000000000000001,7.765,6.774,0.1684800699795392
35,49,0.000146,2.5e-05,7.765,6.774,0.16848606997953922
36,49,0.000137,2.5e-05,7.765,6.774,0.1684770699795392
37,49,0.000181,0.0,7.765,6.774,0.1685210699795392
38,49,0.00021799999999999999,0.0,7.765,6.774,0.1685580699795392
39,49,0.000775,0.0,7.765,6.774,0.1691150699795392
40,49,0.00018600000000000002,0.0,7.765,6.774,0.1685260699795392
41,49,0.000191,0.0,1.565,1.089,0.1685310699795392
42,49,0.00019600000000000002,0.0,1.565,1.089,0.1685360699795392
43,49,0.000184,0.0,0.642,0.159,0.1685240699795392
44,49,0.0007,0.0,0.642,0.159,0.16904006997953921
45,49,0.0008029999999999999,0.0,0.642,0.159,0.1691430699795392
46,49,0.000374,0.0,0.642,0.159,0.16871406997953922
47,49,8.999999999999999e-05,0.0,0.642,0.159,0.16843006997953922
48,49,7.9e-05,0.0,0.642,0.159,0.1684190699795392
1,50,0.00014000000000000001,0.0,1.549,0.151,0.1860333512216635
2,50,0.00010300000000000001,0.0,1.549,0.151,0.1859963512216635
3,50,8.400000000000001e-05,0.0,1.549,0.151,0.1859773512216635
4,50,8.5e-05,0.0,1.549,0.151,0.1859783512216635
5,50,9.1e-05,0.0,1.549,0.151,0.1859843512216635
6,50,7.400000000000001e-05,0.0,1.549,0.151,0.1859673512216635
7,50,7.5e-05,0.0,1.549,0.151,0.1859683512216635
8,50,7.2e-05,0.0,1.549,0.151,0.1859653512216635
9,50,6.3e-05,0.0,1.549,0.151,0.1859563512216635
10,50,7.400000000000001e-05,0.0,1.549,0.151,0.1859673512216635
11,50,6.6e-05,0.0,1.549,0.151,0.18595935122166352
12,50,7.3e-05,0.0,1.549,0.151,0.1859663512216635
13,50,9.300000000000001e-05,1e-06,1.549,0.151,0.18598635122166352
14,50,8.400000000000001e-05,1e-06,1.549,0.151,0.1859773512216635
15,50,0.00015099999999999998,0.000153,1.549,0.151,0.1860463512216635
16,50,1.7e-05,0.000153,1.549,0.151,0.1860463512216635
17,50,9.800000000000001e-05,0.000517,2.74,1.211,0.1864103512216635
18,50,0.0,0.000517,2.74,1.211,0.1864103512216635
19,50,0.0,0.000794,2.74,1.211,0.1866873512216635
20,50,0.0,0.000794,2.74,1.211,0.1866873512216635
21,50,0.0,0.0010869999999999999,2.74,1.211,0.1869803512216635
22,50,0.0,0.0010869999999999999,2.74,1.211,0.1869803512216635
23,50,0.0,0.0011339999999999998,2.74,1.211,0.1870273512216635
24,50,0.0,0.0011339999999999998,2.74,1.211,0.1870273512216635
25,50,0.0,0.001106,2.74,1.211,0.1869993512216635
26,50,1e-06,0.001106,2.74,1.211,0.1869993512216635
27,50,1.2e-05,0.001008,2.74,1.211,0.18690135122166351
28,50,1e-06,0.001008,2.74,1.211,0.18690135122166351
29,50,4e-06,0.000902,2.74,1.211,0.18679535122166352
30,50,1e-06,0.000902,2.74,1.211,0.18679535122166352
31,50,3e-06,0.0007,2.74,1.211,0.1865933512216635
32,50,0.0,0.0007,2.74,1.211,0.1865933512216635
33,50,0.000143,0.000364,10.541,7.667,0.1862573512216635
34,50,0.000119,0.000364,10.541,7.667,0.1862573512216635
35,50,0.000117,5.3e-05,10.541,7.667,0.1860103512216635
36,50,0.00014199999999999998,5.3e-05,10.541,7.667,0.1860353512216635
37,50,0.00014099999999999998,0.0,10.541,7.667,0.1860343512216635
38,50,0.00017800000000000002,0.0,10.541,7.667,0.18607135122166352
39,50,0.0005329999999999999,0.0,10.541,7.667,0.1864263512216635
40,50,0.0007140000000000001,0.0,10.541,7.667,0.1866073512216635
41,50,0.000499,0.0,2.74,1.211,0.1863923512216635
42,50,0.000261,0.0,2.74,1.211,0.18615435122166352
43,50,0.000255,0.0,2.74,1.211,0.1861483512216635
44,50,0.000179,0.0,2.74,1.211,0.18607235122166352
45,50,0.000184,0.0,2.74,1.211,0.1860773512216635
46,50,0.00088,0.0,2.74,1.211,0.1867733512216635
47,50,0.0007099999999999999,0.0,1.549,0.151,0.1866033512216635
48,50,0.00015099999999999998,0.0,1.549,0.151,0.18604435122166352
1,51,3.8e-05,0.0,1.549,0.151,0.1560829006334816
2,51,5.9999999999999995e-05,0.0,1.549,0.151,0.1561049006334816
3,51,3.2e-05,0.0,1.549,0.151,0.1560769006334816
4,51,4.0999999999999994e-05,0.0,1.549,0.151,0.1560859006334816
5,51,6.3e-05,0.0,1.549,0.151,0.1561079006334816
6,51,2.1000000000000002e-05,0.0,1.549,0.151,0.15606590063348158
7,51,1.9e-05,0.0,1.549,0.151,0.15606390063348158
8,51,5.4000000000000005e-05,0.0,1.549,0.151,0.15609890063348159
9,51,3.8e-05,0.0,1.549,0.151,0.1560829006334816
10,51,1.7e-05,0.0,1.549,0.151,0.15606190063348158
11,51,1.6e-05,0.0,1.549,0.151,0.15606090063348158
12,51,5.7e-05,0.0,1.549,0.151,0.1561019006334816
13,51,4.0999999999999994e-05,0.0,1.549,0.151,0.1560859006334816
14,51,1.9e-05,0.0,1.549,0.151,0.15606390063348158
15,51,0.00016,0.00013800000000000002,1.549,0.151,0.15620490063348158
16,51,0.00023899999999999998,0.00013800000000000002,1.549,0.151,0.15628390063348158
17,51,6.6e-05,0.000497,2.74,1.211,0.15654190063348158
18,51,2.2000000000000003e-05,0.000497,2.74,1.211,0.15654190063348158
19,51,1.8e-05,0.000901,2.74,1.211,0.1569459006334816
20,51,6.500000000000001e-05,0.000901,2.74,1.211,0.1569459006334816
21,51,0.00023999999999999998,0.001132,2.74,1.211,0.15717690063348158
22,51,5.2000000000000004e-05,0.001132,2.74,1.211,0.15717690063348158
23,51,5.9000000000000004e-05,0.001271,2.74,1.211,0.15731590063348158
24,51,7.5e-05,0.001271,2.74,1.211,0.15731590063348158
25,51,0.00010300000000000001,0.0013,2.74,1.211,0.15734490063348158
26,51,4.8e-05,0.0013,2.74,1.211,0.15734490063348158
27,51,4.7e-05,0.001157,2.74,1.211,0.15720190063348158
28,51,5.5e-05,0.001157,2.74,1.211,0.15720190063348158
29,51,0.000255,0.000985,2.74,1.211,0.1570299006334816
30,51,0.000274,0.000985,2.74,1.211,0.1570299006334816
31,51,0.000428,0.0005610000000000001,2.74,1.211,0.1566059006334816
32,51,9.5e-05,0.0005610000000000001,2.74,1.211,0.1566059006334816
33,51,2e-05,0.000228,10.541,7.667,0.1562729006334816
34,51,5.9999999999999995e-05,0.000228,10.541,7.667,0.1562729006334816
35,51,8.3e-05,3.5000000000000004e-05,10.541,7.667,0.1561279006334816
36,51,0.00019600000000000002,3.5000000000000004e-05,10.541,7.667,0.1562409006334816
37,51,0.000234,0.0,10.541,7.667,0.1562789006334816
38,51,0.00035600000000000003,0.0,10.541,7.667,0.15640090063348158
39,51,0.00022899999999999998,0.0,10.541,7.667,0.1562739006334816
40,51,0.000234,0.0,10.541,7.667,0.1562789006334816
41,51,0.000238,0.0,2.74,1.211,0.15628290063348158
42,51,0.000334,0.0,2.74,1.211,0.1563789006334816
43,51,0.000249,0.0,2.74,1.211,0.1562939006334816
44,51,0.00020999999999999998,0.0,2.74,1.211,0.15625490063348157
45,51,0.00033299999999999996,0.0,2.74,1.211,0.1563779006334816
46,51,0.000306,0.0,2.74,1.211,0.1563509006334816
47,51,0.000265,0.0,1.549,0.151,0.15630990063348157
48,51,8.900000000000001e-05,0.0,1.549,0.151,0.1561339006334816
1,52,0.00033,0.0,1.095,0.048,0.19398475056279751
2,52,0.00029299999999999997,0.0,1.095,0.048,0.1939477505627975
3,52,0.000265,0.0,1.095,0.048,0.1939197505627975
4,52,0.0010190000000000002,0.0,1.095,0.048,0.1946737505627975
5,52,0.001006,0.0,1.095,0.048,0.19466075056279752
6,52,0.000958,0.0,1.095,0.048,0.1946127505627975
7,52,0.000708,0.0,1.095,0.048,0.1943627505627975
8,52,0.000169,0.0,1.095,0.048,0.19382375056279752
9,52,0.000137,0.0,1.095,0.048,0.19379175056279752
10,52,0.000163,0.0,1.095,0.048,0.19381775056279751
11,52,0.000135,0.0,1.095,0.048,0.1937897505627975
12,52,0.000161,0.0,1.095,0.048,0.1938157505627975
13,52,0.000531,0.0,1.095,0.048,0.19418575056279752
14,52,0.000762,0.0,1.095,0.048,0.19441675056279753
15,52,0.000593,3.8e-05,1.095,0.048,0.19424775056279753
16,52,0.00016399999999999997,3.8e-05,1.095,0.048,0.19381875056279751
17,52,0.000126,0.000122,1.724,0.593,0.1937807505627975
18,52,0.000243,0.000122,1.724,0.593,0.1938977505627975
19,52,0.000106,0.00025,1.724,0.593,0.19390475056279752
20,52,0.000102,0.00025,1.724,0.593,0.19390475056279752
21,52,0.00011800000000000001,0.000377,1.724,0.593,0.1940317505627975
22,52,0.00011300000000000001,0.000377,1.724,0.593,0.1940317505627975
23,52,0.000451,0.000507,1.724,0.593,0.19416175056279752
24,52,0.0005489999999999999,0.000507,1.724,0.593,0.1942037505627975
25,52,0.00021799999999999999,0.000491,1.724,0.593,0.1941457505627975
26,52,0.00010499999999999999,0.000491,1.724,0.593,0.1941457505627975
27,52,7.6e-05,0.000513,1.724,0.593,0.19416775056279753
28,52,0.00015099999999999998,0.000513,1.724,0.593,0.19416775056279753
29,52,0.000171,0.00044500000000000003,1.724,0.593,0.19409975056279752
30,52,0.000115,0.00044500000000000003,1.724,0.593,0.19409975056279752
31,52,0.000136,0.000263,1.724,0.593,0.19391775056279753
32,52,0.000114,0.000263,1.724,0.593,0.19391775056279753
33,52,0.0001,0.00014000000000000001,5.042,3.408,0.19379475056279752
34,52,0.001064,0.00014000000000000001,5.042,3.408,0.19471875056279753
35,52,0.0005870000000000001,2.5e-05,5.042,3.408,0.19424175056279752
36,52,0.00014000000000000001,2.5e-05,5.042,3.408,0.19379475056279752
37,52,0.000129,0.0,5.042,3.408,0.1937837505627975
38,52,0.00018899999999999999,0.0,5.042,3.408,0.1938437505627975
39,52,0.000156,0.0,5.042,3.408,0.1938107505627975
40,52,0.000179,0.0,5.042,3.408,0.19383375056279753
41,52,0.00016800000000000002,0.0,1.724,0.593,0.19382275056279752
42,52,0.00019399999999999997,0.0,1.724,0.593,0.19384875056279752
43,52,0.000195,0.0,1.724,0.593,0.19384975056279752
44,52,0.000251,0.0,1.724,0.593,0.19390575056279752
45,52,0.000457,0.0,1.724,0.593,0.19411175056279753
46,52,0.00033,0.0,1.724,0.593,0.19398475056279751
47,52,0.000624,0.0,1.095,0.048,0.19427875056279753
48,52,0.000881,0.0,1.095,0.048,0.1945357505627975
1,53,0.0005589999999999999,0.0,1.163,0.016,0.1838193962188267
2,53,0.000624,0.0,1.163,0.016,0.1838843962188267
3,53,0.000515,0.0,1.163,0.016,0.1837753962188267
4,53,0.00057,0.0,1.163,0.016,0.18383039621882669
5,53,0.000493,0.0,1.163,0.016,0.1837533962188267
6,53,0.0005620000000000001,0.0,1.163,0.016,0.1838223962188267
7,53,0.000483,0.0,1.163,0.016,0.1837433962188267
8,53,0.0005610000000000001,0.0,1.163,0.016,0.1838213962188267
9,53,0.000506,0.0,1.163,0.016,0.1837663962188267
10,53,0.0007099999999999999,0.0,1.163,0.016,0.1839703962188267
11,53,0.000825,0.0,1.163,0.016,0.1840853962188267
12,53,0.000877,0.0,1.163,0.016,0.1841373962188267
13,53,0.000705,0.0,1.163,0.016,0.1839653962188267
14,53,0.000544,0.0,1.163,0.016,0.1838043962188267
15,53,0.000597,3.8e-05,1.163,0.016,0.18385739621882669
16,53,0.000366,3.8e-05,1.163,0.016,0.1836263962188267
